Product,Status,Release Date,Code Name,Cores,Threads,Lithography(nm),Max. Turbo Freq.(GHz),Base Freq.(GHz),TDP(W),Cache(MB),Cache Info,Max Memory Size(GB),Memory Types,Max Memory Speed(MHz),Integrated Graphics
Xeon Bronze 3508U,Launched,Q4'23,Sapphire Rapids,8,8,7,2.20,2.10,125,22.5,N/A,4096,"DDR5 @ 4400 MT/s (1DPC & 2DPC)",N/A,N/A
Xeon Gold 5512U,Launched,Q4'23,Emerald Rapids,28,56,7,3.70,2.10,185,52.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 5515+,Launched,Q4'23,Emerald Rapids,8,16,7,4.10,3.20,165,22.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 5520+,Launched,Q4'23,Emerald Rapids,28,56,7,4.00,2.20,205,52.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6526Y,Launched,Q4'23,Emerald Rapids,16,32,7,3.90,2.80,195,37.5,N/A,4096,"Up to DDR5 5200 MT/s 1DPC",N/A,N/A
Xeon Gold 6530,Launched,Q4'23,Emerald Rapids,32,64,7,4.00,2.10,270,160,N/A,4096,"DDR5 @ 4800 MT/s (1DPC)",N/A,N/A
Xeon Gold 6534,Launched,Q4'23,Emerald Rapids,8,16,7,4.20,3.90,195,22.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC",N/A,N/A
Xeon Gold 6538N,Launched,Q4'23,Emerald Rapids,32,64,7,4.10,2.10,205,60,N/A,4096,"Up to DDR5 5200 MT/s 1DPC",N/A,N/A
Xeon Gold 6538Y+,Launched,Q4'23,Emerald Rapids,32,64,7,4.00,2.20,225,60,N/A,4096,"Up to DDR5 5200 MT/s 1DPC",N/A,N/A
Xeon Gold 6542Y,Launched,Q4'23,Emerald Rapids,24,48,7,4.10,2.90,250,60,N/A,4096,"Up to DDR5 5200 MT/s 1DPC",N/A,N/A
Xeon Gold 6544Y,Launched,Q4'23,Emerald Rapids,16,32,7,4.10,3.60,270,45,N/A,4096,"Up to DDR5 5200 MT/s 1DPC",N/A,N/A
Xeon Gold 6548N,Launched,Q4'23,Emerald Rapids,32,64,7,4.10,2.80,250,60,N/A,4096,"Up to DDR5 5200 MT/s 1DPC",N/A,N/A
Xeon Gold 6548Y+,Launched,Q4'23,Emerald Rapids,32,64,7,4.10,2.50,250,60,N/A,4096,"Up to DDR5 5200 MT/s 1DPC",N/A,N/A
Xeon Gold 6554S,Launched,Q4'23,Emerald Rapids,36,72,7,4.00,2.20,270,180,N/A,4096,"DDR5 @ 5200 MT/s (1DPC)",N/A,N/A
Xeon Gold 6558Q,Launched,Q4'23,Emerald Rapids,32,64,7,4.10,3.20,350,60,N/A,4096,"Up to DDR5 5200 MT/s 1DPC",N/A,N/A
Xeon Platinum 8558,Launched,Q4'23,Emerald Rapids,48,96,7,4.00,2.10,330,260,N/A,4096,"DDR5 @ 5200 MT/s (1DPC)",N/A,N/A
Xeon Platinum 8558P,Launched,Q4'23,Emerald Rapids,48,96,7,4.00,2.70,350,260,N/A,4096,"DDR5 @ 5200 MT/s (1DPC)",N/A,N/A
Xeon Platinum 8558U,Launched,Q4'23,Emerald Rapids,48,96,7,4.00,2.00,300,260,N/A,4096,"DDR5 @ 5200 MT/s (1DPC)",N/A,N/A
Xeon Platinum 8562Y+,Launched,Q4'23,Emerald Rapids,32,64,7,4.10,2.80,300,60,N/A,4096,"Up to DDR5 5200 MT/s 1DPC",N/A,N/A
Xeon Platinum 8568Y+,Launched,Q4'23,Emerald Rapids,48,96,7,4.00,2.30,350,300,N/A,4096,"DDR5 @ 5600 MT/s (1DPC)",N/A,N/A
Xeon Platinum 8570,Launched,Q4'23,Emerald Rapids,56,112,7,4.00,2.10,350,300,N/A,4096,"DDR5 @ 5600 MT/s (1DPC)",N/A,N/A
Xeon Platinum 8571N,Launched,Q4'23,Emerald Rapids,52,104,7,4.00,2.40,300,300,N/A,4096,"DDR5 @ 4800 MT/s (1DPC)",N/A,N/A
Xeon Platinum 8580,Launched,Q4'23,Emerald Rapids,60,120,7,4.00,2.00,350,300,N/A,4096,"DDR5 @ 5600 MT/s (1DPC)",N/A,N/A
Xeon Platinum 8581V,Launched,Q4'23,Emerald Rapids,60,120,7,3.90,2.00,270,300,N/A,4096,"DDR5 @ 4800 MT/s (1DPC)",N/A,N/A
Xeon Platinum 8592+,Launched,Q4'23,Emerald Rapids,64,128,7,3.90,1.90,350,320,N/A,4096,"DDR5 @ 5600 MT/s (1DPC)",N/A,N/A
Xeon Platinum 8592V,Launched,Q4'23,Emerald Rapids,64,128,7,3.90,2.00,330,320,N/A,4096,"DDR5 @ 4800 MT/s (1DPC)",N/A,N/A
Xeon Platinum 8593Q,Launched,Q4'23,Emerald Rapids,64,128,7,3.90,2.20,385,320,N/A,4096,"DDR5 @ 5600 MT/s (1DPC)",N/A,N/A
Xeon Silver 4509Y,Launched,Q4'23,Sapphire Rapids,8,16,7,4.10,2.60,125,22.5,N/A,4096,"DDR5 @ 4400 MT/s (1DPC & 2DPC)",N/A,N/A
Xeon Silver 4510,Launched,Q4'23,Sapphire Rapids,12,24,7,4.10,2.40,150,30,N/A,4096,"DDR5 @ 4400 MT/s (1DPC & 2DPC)",N/A,N/A
Xeon Silver 4510T,Launched,Q4'23,Sapphire Rapids,12,24,7,3.70,2.00,115,30,N/A,4096,"DDR5 @ 4400 MT/s (1DPC & 2DPC)",N/A,N/A
Xeon Silver 4514Y,Launched,Q4'23,Emerald Rapids,16,32,7,3.40,2.00,150,30,N/A,4096,"Up to DDR5 4400 MT/s (1DPC & 2DPC)",N/A,N/A
Xeon Silver 4516Y+,Launched,Q4'23,Emerald Rapids,24,48,7,3.70,2.20,185,45,N/A,4096,"Up to DDR5 4400 MT/s (1DPC & 2DPC)",N/A,N/A
Xeon Gold 5403N,Launched,Q4'23,Sapphire Rapids Edge Enhanced,12,24,7,3.90,2.00,115,22.5,N/A,4096,DDR5,4000,N/A
Xeon Gold 6403N,Launched,Q3'23,Sapphire Rapids Edge Enhanced,24,48,7,3.60,1.90,185,45,N/A,4096,DDR5,4000,N/A
Xeon Gold 6423N,Launched,Q3'23,Sapphire Rapids Edge Enhanced,28,56,7,3.60,2.00,195,52.5,N/A,4096,DDR5,4400,N/A
Xeon Gold 6433N,Launched,Q3'23,Sapphire Rapids Edge Enhanced,32,64,7,3.60,2.00,205,60,N/A,4096,DDR5,4400,N/A
Xeon Gold 6433NE,Launched,Q3'23,Sapphire Rapids Edge Enhanced,32,64,7,3.60,2.00,205,60,N/A,4096,DDR5,4400,N/A
Xeon Gold 6443N,Launched,Q3'23,Sapphire Rapids Edge Enhanced,32,64,7,3.60,2.00,195,60,N/A,4096,DDR5,4400,N/A
Xeon Platinum 8444H,Launched,Q1'23,Sapphire Rapids,16,32,7,4.00,2.90,270,45,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8450H,Launched,Q1'23,Sapphire Rapids,28,56,7,3.50,2.00,250,75,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8452Y,Launched,Q1'23,Sapphire Rapids,36,72,7,3.20,2.00,300,67.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8454H,Launched,Q1'23,Sapphire Rapids,32,64,7,3.40,2.10,270,82.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8458P,Launched,Q1'23,Sapphire Rapids,44,88,7,3.80,2.70,350,82.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8460H,Launched,Q1'23,Sapphire Rapids,40,80,7,3.80,2.20,330,105,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8460Y+,Launched,Q1'23,Sapphire Rapids,40,80,7,3.70,2.00,300,105,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8461V,Launched,Q1'23,Sapphire Rapids,48,96,7,3.70,2.20,300,97.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8462Y+,Launched,Q1'23,Sapphire Rapids,32,64,7,4.10,2.80,300,60,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8468,Launched,Q1'23,Sapphire Rapids,48,96,7,3.80,2.10,350,105,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8468H,Launched,Q1'23,Sapphire Rapids,48,96,7,3.80,2.10,330,105,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8468V,Launched,Q1'23,Sapphire Rapids,48,96,7,3.80,2.40,330,97.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8470,Launched,Q1'23,Sapphire Rapids,52,104,7,3.80,2.00,350,105,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8470N,Launched,Q1'23,Sapphire Rapids,52,104,7,3.60,1.70,300,97.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8470Q,Launched,Q1'23,Sapphire Rapids,52,104,7,3.80,2.10,350,105,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8471N,Launched,Q1'23,Sapphire Rapids,52,104,7,3.60,1.80,300,97.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8480+,Launched,Q1'23,Sapphire Rapids,56,112,7,3.80,2.00,350,105,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Platinum 8490H,Launched,Q1'23,Sapphire Rapids,60,120,7,3.50,1.90,350,112.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 5411N,Launched,Q1'23,Sapphire Rapids,24,48,7,3.90,1.90,165,45,N/A,4096,"Up to DDR5 4400 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Gold 5412U,Launched,Q1'23,Sapphire Rapids,24,48,7,3.90,2.10,185,45,N/A,4096,"Up to DDR5 4400 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Gold 5415+,Launched,Q1'23,Sapphire Rapids,8,16,7,4.10,2.90,150,22.5,N/A,4096,"Up to DDR5 4400 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Gold 5416S,Launched,Q1'23,Sapphire Rapids,16,32,7,4.00,2.00,150,30,N/A,4096,"Up to DDR5 4400 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Gold 5418N,Launched,Q1'23,Sapphire Rapids,24,48,7,3.80,1.80,165,45,N/A,4096,"Up to DDR5 4400 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Gold 5418Y,Launched,Q1'23,Sapphire Rapids,24,48,7,3.80,2.00,185,45,N/A,4096,"Up to DDR5 4400 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Gold 5420+,Launched,Q1'23,Sapphire Rapids,28,56,7,4.10,2.00,205,52.5,N/A,4096,"Up to DDR5 4400 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Gold 5423N,Launched,Q1'23,Sapphire Rapids Edge Enhanced,20,40,7,4.00,2.10,145,37.5,N/A,4096,DDR5,4000,N/A
Xeon Gold 5433N,Launched,Q1'23,Sapphire Rapids Edge Enhanced,20,40,7,4.10,2.30,160,37.5,N/A,4096,DDR5,4000,N/A
Xeon Gold 6414U,Launched,Q1'23,Sapphire Rapids,32,64,7,3.40,2.00,250,60,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6416H,Launched,Q1'23,Sapphire Rapids,18,36,7,4.20,2.20,165,45,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6418H,Launched,Q1'23,Sapphire Rapids,24,48,7,4.00,2.10,185,60,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6421N,Launched,Q1'23,Sapphire Rapids,32,64,7,3.60,1.80,185,60,N/A,4096,"Up to DDR5 4400 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Gold 6426Y,Launched,Q1'23,Sapphire Rapids,16,32,7,4.10,2.50,185,37.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6428N,Launched,Q1'23,Sapphire Rapids,32,64,7,3.80,1.80,185,60,N/A,4096,"Up to DDR5 4400 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Gold 6430,Launched,Q1'23,Sapphire Rapids,32,64,7,3.40,2.10,270,60,N/A,4096,"Up to DDR5 4400 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Gold 6434,Launched,Q1'23,Sapphire Rapids,8,16,7,4.10,3.70,195,22.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6434H,Launched,Q1'23,Sapphire Rapids,8,16,7,4.10,3.70,195,22.5,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6438M,Launched,Q1'23,Sapphire Rapids,32,64,7,3.90,2.20,205,60,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6438N,Launched,Q1'23,Sapphire Rapids,32,64,7,3.60,2.00,205,60,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6438Y+,Launched,Q1'23,Sapphire Rapids,32,64,7,4.00,2.00,205,60,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6442Y,Launched,Q1'23,Sapphire Rapids,24,48,7,4.00,2.60,225,60,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6444Y,Launched,Q1'23,Sapphire Rapids,16,32,7,4.00,3.60,270,45,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6448H,Launched,Q1'23,Sapphire Rapids,32,64,7,4.10,2.40,250,60,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6448Y,Launched,Q1'23,Sapphire Rapids,32,64,7,4.10,2.10,225,60,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6454S,Launched,Q1'23,Sapphire Rapids,32,64,7,3.40,2.20,270,60,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Gold 6458Q,Launched,Q1'23,Sapphire Rapids,32,64,7,4.00,3.10,350,60,N/A,4096,"Up to DDR5 4800 MT/s 1DPC; Up to DDR5 4400 MT/s 2DPC",N/A,N/A
Xeon Silver 4410T,Launched,Q1'23,Sapphire Rapids,10,20,7,4.00,2.70,150,26.25,N/A,4096,"Up to DDR5 4000 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Silver 4410Y,Launched,Q1'23,Sapphire Rapids,12,24,7,3.90,2.00,150,30,N/A,4096,"Up to DDR5 4000 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Silver 4416+,Launched,Q1'23,Sapphire Rapids,20,40,7,3.90,2.00,165,37.5,N/A,4096,"Up to DDR5 4000 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Bronze 3408U,Launched,Q1'23,Sapphire Rapids,8,8,7,1.90,1.80,125,22.5,N/A,4096,"Up to DDR5 4000 MT/s 1DPC and 2DPC",N/A,N/A
Xeon Gold 5315Y,Launched,Q2'21,Ice Lake,8,16,10,3.60,3.20,140,12,N/A,6144,DDR4,2933,N/A
Xeon Gold 5317,Launched,Q2'21,Ice Lake,12,24,10,3.60,3.00,150,18,N/A,6144,DDR4,2933,N/A
Xeon Gold 5318N,Launched,Q2'21,Ice Lake,24,48,10,3.40,2.10,150,36,N/A,6144,DDR4,2667,N/A
Xeon Gold 5318S,Launched,Q2'21,Ice Lake,24,48,10,3.40,2.10,165,36,N/A,6144,DDR4,2933,N/A
Xeon Gold 5318Y,Launched,Q2'21,Ice Lake,24,48,10,3.40,2.10,165,36,N/A,6144,DDR4,2933,N/A
Xeon Gold 5320,Launched,Q2'21,Ice Lake,26,52,10,3.40,2.20,185,39,N/A,6144,DDR4,2933,N/A
Xeon Gold 5320T,Launched,Q2'21,Ice Lake,20,40,10,3.50,2.30,150,30,N/A,6144,DDR4,2933,N/A
Xeon Gold 6312U,Launched,Q2'21,Ice Lake,24,48,10,3.60,2.40,185,36,N/A,6144,DDR4,3200,N/A
Xeon Gold 6314U,Launched,Q2'21,Ice Lake,32,64,10,3.40,2.30,205,48,N/A,6144,DDR4,3200,N/A
Xeon Gold 6326,Launched,Q2'21,Ice Lake,16,32,10,3.50,2.90,185,24,N/A,6144,DDR4,3200,N/A
Xeon Gold 6330,Launched,Q2'21,Ice Lake,28,56,10,3.10,2.00,205,42,N/A,6144,DDR4,2933,N/A
Xeon Gold 6330N,Launched,Q2'21,Ice Lake,28,56,10,3.40,2.20,165,42,N/A,6144,DDR4,2667,N/A
Xeon Gold 6334,Launched,Q2'21,Ice Lake,8,16,10,3.70,3.60,165,18,N/A,6144,DDR4,3200,N/A
Xeon Gold 6336Y,Launched,Q2'21,Ice Lake,24,48,10,3.60,2.40,185,35,N/A,6144,DDR4,3200,N/A
Xeon Gold 6338,Launched,Q2'21,Ice Lake,32,64,10,3.20,2.00,205,48,N/A,6144,DDR4,3200,N/A
Xeon Gold 6338N,Launched,Q2'21,Ice Lake,32,64,10,3.50,2.20,185,48,N/A,6144,DDR4,2667,N/A
Xeon Gold 6338T,Launched,Q2'21,Ice Lake,24,48,10,3.40,2.10,165,36,N/A,6144,DDR4,3200,N/A
Xeon Gold 6342,Launched,Q2'21,Ice Lake,24,48,10,3.50,2.80,230,36,N/A,6144,DDR4,3200,N/A
Xeon Gold 6346,Launched,Q2'21,Ice Lake,16,32,10,3.60,3.10,205,36,N/A,6144,DDR4,3200,N/A
Xeon Gold 6348,Launched,Q2'21,Ice Lake,28,56,10,3.50,2.60,235,42,N/A,6144,DDR4,3200,N/A
Xeon Gold 6354,Launched,Q2'21,Ice Lake,18,36,10,3.60,3.00,205,39,N/A,6144,DDR4,3200,N/A
Xeon Platinum 8351N,Launched,Q2'21,Ice Lake,36,72,10,3.50,2.40,225,54,N/A,6144,DDR4,2933,N/A
Xeon Platinum 8352M,Launched,Q2'21,Ice Lake,32,64,10,3.50,2.30,185,48,N/A,6144,DDR4,3200,N/A
Xeon Platinum 8352S,Launched,Q2'21,Ice Lake,32,64,10,3.40,2.20,205,48,N/A,6144,DDR4,3200,N/A
Xeon Platinum 8352V,Launched,Q2'21,Ice Lake,36,72,10,3.50,2.10,195,54,N/A,6144,DDR4,2933,N/A
Xeon Platinum 8352Y,Launched,Q2'21,Ice Lake,32,64,10,3.40,2.20,205,48,N/A,6144,DDR4,3200,N/A
Xeon Platinum 8358,Launched,Q2'21,Ice Lake,32,64,10,3.40,2.60,250,48,N/A,6144,DDR4,3200,N/A
Xeon Platinum 8358P,Launched,Q2'21,Ice Lake,32,64,10,3.40,2.60,240,48,N/A,6144,DDR4,3200,N/A
Xeon Platinum 8360Y,Launched,Q2'21,Ice Lake,36,72,10,3.50,2.40,250,54,N/A,6144,DDR4,3200,N/A
Xeon Platinum 8362,Launched,Q2'21,Ice Lake,32,64,10,3.60,2.80,265,48,N/A,6144,DDR4,3200,N/A
Xeon Platinum 8368,Launched,Q2'21,Ice Lake,38,76,10,3.40,2.40,270,57,N/A,6144,DDR4,3200,N/A
Xeon Platinum 8368Q,Launched,Q2'21,Ice Lake,38,76,10,3.70,2.60,270,57,N/A,6144,DDR4,3200,N/A
Xeon Platinum 8380,Launched,Q2'21,Ice Lake,40,80,10,3.40,2.30,270,60,N/A,6144,DDR4,3200,N/A
Xeon Silver 4309Y,Launched,Q2'21,Ice Lake,8,16,10,3.60,2.80,105,12,N/A,6144,DDR4,2667,N/A
Xeon Silver 4310,Launched,Q2'21,Ice Lake,12,24,10,3.30,2.10,120,18,N/A,6144,DDR4,2667,N/A
Xeon Silver 4310T,Launched,Q2'21,Ice Lake,10,20,10,3.40,2.30,105,15,N/A,6144,DDR4,2667,N/A
Xeon Silver 4314,Launched,Q2'21,Ice Lake,16,32,10,3.40,2.40,135,24,N/A,6144,DDR4,2667,N/A
Xeon Silver 4316,Launched,Q2'21,Ice Lake,20,40,10,3.40,2.30,150,30,N/A,6144,DDR4,2667,N/A
Xeon Gold 6330H,Launched,Q3'20,Cooper Lake,24,48,14,3.70,2.00,150,33,N/A,1147,DDR4 RDIMM,2933,N/A
Xeon Platinum 8356H,Launched,Q3'20,Cooper Lake,8,16,14,4.40,3.90,190,35.75,N/A,1147,DDR4 RDIMM,2933,N/A
Xeon Platinum 8360H,Launched,Q3'20,Cooper Lake,24,48,14,4.20,3.00,225,33,N/A,1147,DDR4 RDIMM,3200,N/A
Xeon Platinum 8360HL,Launched,Q3'20,Cooper Lake,24,48,14,4.20,3.00,225,33,N/A,4608,DDR4 RDIMM,3200,N/A
Xeon Gold 5318H,Launched,Q2'20,Cooper Lake,18,36,14,3.80,2.50,150,24.75,N/A,1147,DDR4 RDIMM,2667,N/A
Xeon Gold 5320H,Launched,Q2'20,Cooper Lake,20,40,14,4.20,2.40,150,27.5,N/A,1147,DDR4 RDIMM,2667,N/A
Xeon Gold 6328H,Launched,Q2'20,Cooper Lake,16,32,14,4.30,2.80,165,22,N/A,1147,DDR4 RDIMM,2933,N/A
Xeon Gold 6328HL,Launched,Q2'20,Cooper Lake,16,32,14,4.30,2.80,165,22,N/A,4608,DDR4 RDIMM,2933,N/A
Xeon Gold 6348H,Launched,Q2'20,Cooper Lake,24,48,14,4.20,2,30.165,33,N/A,1147,DDR4 RDIMM,2933,N/A
Xeon Platinum 8353H,Launched,Q2'20,Cooper Lake,18,36,14,3.80,2.50,150,24.75,N/A,1147,DDR4 RDIMM,3200,N/A
Xeon Platinum 8354H,Launched,Q2'20,Cooper Lake,18,36,14,4.30,3.10,205,24.75,N/A,1147,DDR4 RDIMM,3200,N/A
Xeon Platinum 8376H,Launched,Q2'20,Cooper Lake,28,56,14,4.30,2.60,205,38.5,N/A,1147,DDR4 RDIMM,3200,N/A
Xeon Platinum 8376HL,Launched,Q2'20,Cooper Lake,28,56,14,4.30,2.60,205,38.5,N/A,4608,DDR4 RDIMM,3200,N/A
Xeon Platinum 8380H,Launched,Q2'20,Cooper Lake,28,56,14,4.30,2.90,250,38.5,N/A,1147,DDR4 RDIMM,3200,N/A
Xeon Platinum 8380HL,Launched,Q2'20,Cooper Lake,28,56,14,4.30,2.90,250,38.5,N/A,4608,DDR4 RDIMM,3200,N/A
Xeon Bronze 3206R,Launched,Q1'20,Cascade Lake,8,8,14,1.90,1.90,85,11,N/A,1024,DDR4,2133,N/A
Xeon Gold 5218R,Launched,Q1'20,Cascade Lake,20,40,14,4.00,2.10,125,27.5,N/A,1024,DDR4,2667,N/A
Xeon Gold 5220R,Launched,Q1'20,Cascade Lake,24,48,14,4.00,2.20,150,35.75,N/A,1024,DDR4,2667,N/A
Xeon Gold 6208U,Launched,Q1'20,Cascade Lake,16,32,14,3.90,2.90,150,22,N/A,1024,DDR4,2933,N/A
Xeon Gold 6226R,Launched,Q1'20,Cascade Lake,16,32,14,3.90,2.90,150,22,N/A,1024,DDR4,2933,N/A
Xeon Gold 6230R,Launched,Q1'20,Cascade Lake,26,52,14,4.00,2.10,150,35.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6238R,Launched,Q1'20,Cascade Lake,28,56,14,4.00,2.20,165,38.5,N/A,1024,DDR4,2933,N/A
Xeon Gold 6240R,Launched,Q1'20,Cascade Lake,24,48,14,4.00,2.40,165,35.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6242R,Launched,Q1'20,Cascade Lake,20,40,14,4.10,3.10,205,35.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6246R,Launched,Q1'20,Cascade Lake,16,32,14,4.10,3.40,205,35.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6248R,Launched,Q1'20,Cascade Lake,24,48,14,4.00,3.00,205,35.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6250,Launched,Q1'20,Cascade Lake,8,16,14,4.50,3.90,185,35.75,N/A,1024,DDR4,2933,N/A
Xeon Gold 6250L,Launched,Q1'20,Cascade Lake,8,16,14,4.50,3.90,185,35.75,N/A,4608,DDR4,2933,N/A
Xeon Gold 6256,Launched,Q1'20,Cascade Lake,12,24,14,4.50,3.60,205,33,N/A,1024,DDR4,2933,N/A
Xeon Gold 6258R,Launched,Q1'20,Cascade Lake,28,56,14,4.00,2.70,205,38.5,N/A,1024,DDR4,2933,N/A
Xeon Silver 4210R,Launched,Q1'20,Cascade Lake,10,20,14,3.20,2.40,100,13.75,N/A,1024,DDR4,2400,N/A
Xeon Silver 4210T,Launched,Q1'20,Cascade Lake,10,20,14,3.20,2.30,95,13.75,N/A,1024,DDR4,2400,N/A
Xeon Silver 4214R,Launched,Q1'20,Cascade Lake,12,24,14,3.50,2.40,100,16.5,N/A,1024,DDR4,2400,N/A
Xeon Silver 4215R,Launched,Q1'20,Cascade Lake,8,16,14,4.00,3.20,130,11,N/A,1024,DDR4,2400,N/A
Xeon Platinum 9221,Launched,Q3'19,Cascade Lake,32,64,14,3.70,2.30,250,71.5,N/A,N/A,DDR4,2933,N/A
Xeon Platinum 9222,Launched,Q3'19,Cascade Lake,32,64,14,3.70,2.30,250,71.5,N/A,N/A,DDR4,2933,N/A
Xeon Bronze 3204,Launched,Q2'19,Cascade Lake,6,6,14,1.90,1.90,85,8.25,N/A,1024,DDR4,2133,N/A
Xeon Gold 5215,Launched,Q2'19,Cascade Lake,10,20,14,3.40,2.50,85,13.75,N/A,1024,DDR4,2667,N/A
Xeon Gold 5215L,Launched,Q2'19,Cascade Lake,10,20,14,3.40,2.50,85,13.75,N/A,4608,DDR4,2667,N/A
Xeon Gold 5217,Launched,Q2'19,Cascade Lake,8,16,14,3.70,3.00,115,11,N/A,1024,DDR4,2667,N/A
Xeon Gold 5218,Launched,Q2'19,Cascade Lake,16,32,14,3.90,2.30,125,22,N/A,1024,DDR4,2667,N/A
